Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,SRQ,NDAC,ATN,NRFD,DAV,EOI
2.951038813,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951039375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951039500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951039687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951039750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951042437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951042500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951044688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951044750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951044813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951044875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951044937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951045000,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951045062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.951045125,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951045250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951045312,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951046938,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951049250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951049312,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951061062,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951061125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951061188,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951061250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951061312,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951063250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951063313,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951065500,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951065563,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951066438,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951066500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951067375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951067437,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951068375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951068438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951068875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951068938,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951069313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951069375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951069813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951069875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951070750,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951070812,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951071687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951071750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951074437,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951074500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951077000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951077063,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951077125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951077188,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951077250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951077312,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951078063,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951078125,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951078187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951078250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951078312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951078438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951079937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951080000,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951090063,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.951090187,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951097500,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951097563,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951098437,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951098500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951099375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951099437,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951100375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951100438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951100875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951100938,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951101313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951101375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951101813,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951101875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951102750,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951102812,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951103687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951103750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951106438,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951106500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951109563,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951109625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951109687,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951120250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951120375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951129500,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951129562,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951130437,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951130500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951131375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951131437,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951132375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951132438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951132875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951132938,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951133313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951133375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951133813,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951133875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951134750,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951134812,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951135687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951135750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951138438,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951138500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951141812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951141875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951141938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951142000,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951142063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951142125,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951157938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951158000,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951158062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951158125,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951158375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951158438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951161500,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951161562,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951162437,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951162500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951163375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951163437,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951164375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951164438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951164875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951164938,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951165313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951165375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951165813,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951165875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951166750,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951166812,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951167687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951167750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951170438,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951170500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951174125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951174187,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951194437,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951194500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951196375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.951196438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951197313,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.951197375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951197812,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951197875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951198750,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951198812,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951199687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951199750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951202438,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951202500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951206187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951206250,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951206313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951206375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951222375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.951222437,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951254500,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951254562,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951330437,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951330500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.951414375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.951414437,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.955002938,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2.955050625,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2.955142875,0,0,0,0,1,1,1,0,1,1,0,0,0,0
2.955298250,0,0,0,1,1,1,1,0,1,1,0,0,0,0
2.955308937,0,0,0,1,1,1,1,0,1,1,0,0,0,1
2.955396313,0,0,0,1,1,1,1,0,1,1,1,0,0,1
2.955520250,1,0,0,1,1,1,1,0,1,1,1,0,0,1
2.956015000,1,0,0,1,1,1,1,1,1,1,1,0,0,1
2.956113000,1,0,1,1,1,1,1,1,1,1,1,0,1,1
2.956122188,1,0,1,1,1,1,1,1,1,0,1,0,1,1
2.956126750,1,0,1,1,1,1,1,1,1,0,1,1,1,1
2.956236875,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4.064049312,1,1,1,1,1,1,1,1,1,0,0,1,1,1
4.064181000,1,1,0,1,0,1,1,1,1,0,0,1,1,1
4.064183812,1,1,0,1,0,1,1,1,1,0,0,1,0,1
4.064249375,1,1,0,1,0,1,1,1,1,0,0,0,0,1
4.064302625,1,1,0,1,0,1,1,1,1,1,0,0,0,1
4.064302750,1,1,0,1,0,1,1,1,1,1,0,0,1,1
4.064509062,1,1,0,1,0,1,1,1,1,0,0,0,1,1
4.064511000,1,1,0,1,0,1,1,1,1,0,0,1,1,1
6.534367438,0,1,0,1,1,0,1,1,1,0,0,1,1,1
6.534370250,0,1,0,1,1,0,1,1,1,0,0,1,0,1
6.534402313,0,1,0,1,1,0,1,1,1,0,0,0,0,1
6.534461688,0,1,0,1,1,0,1,1,1,1,0,0,0,1
6.534461813,0,1,0,1,1,0,1,1,1,1,0,0,1,1
6.534670000,0,1,0,1,1,0,1,1,1,0,0,0,1,1
6.534671813,0,1,0,1,1,0,1,1,1,0,0,1,1,1
6.535609313,0,1,0,1,1,0,1,1,1,0,1,1,1,1
6.535640000,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.535643125,0,1,1,1,1,1,1,1,1,0,1,1,0,1
6.535699000,0,1,1,1,1,1,1,1,1,0,1,0,0,1
6.535739125,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6.535739312,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6.535740000,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.535945687,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.535947437,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.535947625,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.536184813,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.536348125,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.536348250,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.536558813,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.536560938,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.536561125,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.536924500,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.536962125,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.536962250,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.537168750,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.537170500,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.537170687,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.537506125,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.537540125,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.537540250,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.537747937,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.537749500,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.537749687,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.537957063,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.537978500,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.537978625,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.538185500,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.538186875,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.538187062,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.538460750,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.538491500,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.538491687,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.538698562,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.538699937,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.538700125,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.538906062,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.538926875,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.538927000,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.538927688,1,1,0,1,0,0,1,1,1,1,1,0,1,1
6.539133375,1,1,0,1,0,0,1,1,1,0,1,0,1,1
6.539134750,1,1,0,1,0,0,1,1,1,0,1,1,1,1
6.539134875,1,1,0,1,0,0,1,1,1,0,1,1,0,1
6.539341000,1,1,0,1,0,0,1,1,1,0,1,0,0,1
6.539358500,1,1,0,1,0,0,1,1,1,1,1,0,0,1
6.539358688,1,1,0,1,0,0,1,1,1,1,1,0,1,1
6.539359250,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.539614063,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.539616312,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.539616500,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.539824125,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.539856438,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.539856625,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.540063938,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.540065688,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.540793000,1,1,1,1,1,1,1,1,1,0,1,1,1,0
6.540795812,1,1,1,1,1,1,1,1,1,0,1,1,0,0
6.540804312,1,1,1,1,1,1,1,1,1,0,1,0,0,0
6.540808812,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6.540808875,1,1,1,1,1,1,1,1,1,0,0,0,0,1
6.540809063,1,1,1,1,1,1,1,1,1,0,0,0,1,1
6.540832000,0,0,0,0,0,0,1,1,1,0,0,0,1,1
6.540847688,0,0,0,0,0,0,1,1,1,1,0,0,1,1
6.541055437,0,0,0,0,0,0,1,1,1,0,0,0,1,1
6.541058625,0,0,0,0,0,0,1,1,1,0,0,1,1,1
6.541058813,0,0,0,0,0,0,1,1,1,0,0,1,0,1
6.541267187,0,0,0,0,0,0,1,1,1,0,0,0,0,1
6.541288375,0,0,0,0,0,0,1,1,1,1,0,0,0,1
6.541288563,0,0,0,0,0,0,1,1,1,1,0,0,1,1
6.541494375,0,0,0,0,0,0,1,1,1,0,0,0,1,1
6.541495875,0,0,0,0,0,0,1,1,1,0,0,1,1,1
6.543032187,0,1,0,1,1,1,0,1,1,0,0,1,1,1
6.543035000,0,1,0,1,1,1,0,1,1,0,0,1,0,1
6.543117562,0,1,0,1,1,1,0,1,1,0,0,0,0,1
6.543156813,0,1,0,1,1,1,0,1,1,1,0,0,0,1
6.543157000,0,1,0,1,1,1,0,1,1,1,0,0,1,1
6.543363937,0,1,0,1,1,1,0,1,1,0,0,0,1,1
6.543365687,0,1,0,1,1,1,0,1,1,0,0,1,1,1
6.544286875,0,1,0,1,1,1,0,1,1,0,1,1,1,1
6.544286937,0,1,0,1,1,1,0,1,1,0,1,0,1,1
6.544287000,0,1,1,1,1,1,0,1,1,0,1,0,1,1
6.544287062,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.544435625,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.544435750,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.544437375,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.544549938,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.544550125,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.544738375,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.544809188,1,0,1,1,1,1,1,1,1,0,1,1,1,1
6.544853313,1,0,1,1,1,1,1,1,1,0,1,1,0,1
6.544853437,1,0,1,1,1,1,1,1,1,0,1,0,0,1
6.544854125,1,0,1,1,1,1,1,1,1,1,1,0,0,1
6.544967000,1,0,1,1,1,1,1,1,1,1,1,0,1,1
6.544967188,1,0,1,1,1,1,1,1,1,0,1,0,1,1
6.544967375,1,0,1,1,1,1,1,1,1,0,1,1,1,1
6.545088750,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.545090125,1,1,1,0,1,1,1,1,1,0,1,1,1,1
6.545090875,1,1,1,0,0,1,1,1,1,0,1,1,1,1
6.545091625,1,1,1,0,0,0,1,1,1,0,1,1,1,1
6.545092375,1,1,1,0,0,0,0,1,1,0,1,1,1,1
6.545093125,1,1,1,0,0,0,0,0,1,0,1,1,1,1
6.545121500,1,1,1,0,0,0,0,0,1,0,1,1,0,1
6.545121563,1,1,1,0,0,0,0,0,1,0,1,0,0,1
6.545122313,1,1,1,0,0,0,0,0,1,1,1,0,0,1
6.545234938,1,1,1,0,0,0,0,0,1,1,1,0,1,1
6.545235125,1,1,1,0,0,0,0,0,1,0,1,0,1,1
6.545235250,1,1,1,0,0,0,0,0,1,0,1,1,1,1
6.545353562,0,1,1,0,0,0,0,0,1,0,1,1,1,1
6.545356313,0,1,1,1,0,0,0,0,1,0,1,1,1,1
6.545357125,0,1,1,1,1,0,0,0,1,0,1,1,1,1
6.545357938,0,1,1,1,1,1,0,0,1,0,1,1,1,1
6.545358750,0,1,1,1,1,1,1,0,1,0,1,1,1,1
6.545359500,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.545385625,0,1,1,1,1,1,1,1,1,0,1,1,0,1
6.545385750,0,1,1,1,1,1,1,1,1,0,1,0,0,1
6.545386500,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6.545498937,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6.545499063,0,1,1,1,1,1,1,1,1,0,1,0,1,1
6.545499250,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.545616500,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.545619875,1,1,1,1,0,1,1,1,1,0,1,1,1,1
6.545621438,1,1,1,1,0,1,0,1,1,0,1,1,1,1
6.545622250,1,1,1,1,0,1,0,0,1,0,1,1,1,1
6.545647000,1,1,1,1,0,1,0,0,1,0,1,1,0,1
6.545647125,1,1,1,1,0,1,0,0,1,0,1,0,0,1
6.545647875,1,1,1,1,0,1,0,0,1,1,1,0,0,1
6.545883000,1,1,1,1,0,1,0,0,1,1,1,0,1,1
6.545883188,1,1,1,1,0,1,0,0,1,0,1,0,1,1
6.545883375,1,1,1,1,0,1,0,0,1,0,1,1,1,1
6.546006937,1,0,1,1,0,1,0,0,1,0,1,1,1,1
6.546009625,1,0,1,1,1,1,0,0,1,0,1,1,1,1
6.546011250,1,0,1,1,1,1,1,0,1,0,1,1,1,1
6.546012063,1,0,1,1,1,1,1,1,1,0,1,1,1,1
6.546052625,1,0,1,1,1,1,1,1,1,0,1,1,0,1
6.546052750,1,0,1,1,1,1,1,1,1,0,1,0,0,1
6.546053438,1,0,1,1,1,1,1,1,1,1,1,0,0,1
6.546167000,1,0,1,1,1,1,1,1,1,1,1,0,1,1
6.546167188,1,0,1,1,1,1,1,1,1,0,1,0,1,1
6.546167312,1,0,1,1,1,1,1,1,1,0,1,1,1,1
6.546285812,0,0,1,1,1,1,1,1,1,0,1,1,1,1
6.546287375,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.546320500,0,1,1,1,1,1,1,1,1,0,1,1,0,1
6.546320625,0,1,1,1,1,1,1,1,1,0,1,0,0,1
6.546321188,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6.546433875,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6.546434063,0,1,1,1,1,1,1,1,1,0,1,0,1,1
6.546434250,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.546552500,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.546556500,1,1,1,1,1,0,1,1,1,0,1,1,1,1
6.546584437,1,1,1,1,1,0,1,1,1,0,1,1,0,1
6.546584500,1,1,1,1,1,0,1,1,1,0,1,0,0,1
6.546585187,1,1,1,1,1,0,1,1,1,1,1,0,0,1
6.546696938,1,1,1,1,1,0,1,1,1,1,1,0,1,1
6.546697125,1,1,1,1,1,0,1,1,1,0,1,0,1,1
6.546697313,1,1,1,1,1,0,1,1,1,0,1,1,1,1
6.546920187,0,1,1,1,1,0,1,1,1,0,1,1,1,1
6.546925938,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.546967500,0,1,1,1,1,1,1,1,1,0,1,1,0,1
6.546967625,0,1,1,1,1,1,1,1,1,0,1,0,0,1
6.546968312,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6.547080937,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6.547081125,0,1,1,1,1,1,1,1,1,0,1,0,1,1
6.547081312,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.547206875,0,1,1,1,1,0,1,1,1,0,1,1,1,1
6.547234875,0,1,1,1,1,0,1,1,1,0,1,1,0,1
6.547234937,0,1,1,1,1,0,1,1,1,0,1,0,0,1
6.547235687,0,1,1,1,1,0,1,1,1,1,1,0,0,1
6.547348187,0,1,1,1,1,0,1,1,1,1,1,0,1,1
6.547348312,0,1,1,1,1,0,1,1,1,0,1,0,1,1
6.547348500,0,1,1,1,1,0,1,1,1,0,1,1,1,1
6.547471000,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.547497188,0,1,1,1,1,1,1,1,1,0,1,1,0,1
6.547497312,0,1,1,1,1,1,1,1,1,0,1,0,0,1
6.547497875,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6.547610000,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6.547610188,0,1,1,1,1,1,1,1,1,0,1,0,1,1
6.547610312,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.547757687,0,1,1,1,1,1,1,1,1,0,1,1,0,1
6.547757813,0,1,1,1,1,1,1,1,1,0,1,0,0,1
6.547758437,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6.547983875,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6.547984063,0,1,1,1,1,1,1,1,1,0,1,0,1,1
6.547984187,0,1,1,1,1,1,1,1,1,0,1,1,1,1
6.548105250,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.548150375,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.548150500,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.548151250,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.548264063,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.548264250,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.548264375,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.548415063,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6.548415187,1,1,1,1,1,1,1,1,1,0,1,0,0,1
6.548415813,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6.548528000,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.548528187,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.548528313,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.548648500,1,1,0,1,1,1,1,1,1,0,1,1,1,1
6.548650125,1,1,0,1,0,1,1,1,1,0,1,1,1,1
6.548650875,1,1,0,1,0,0,1,1,1,0,1,1,1,1
6.548677438,1,1,0,1,0,0,1,1,1,0,1,1,0,1
6.548677500,1,1,0,1,0,0,1,1,1,0,1,0,0,1
6.548678188,1,1,0,1,0,0,1,1,1,1,1,0,0,1
6.548790000,1,1,0,1,0,0,1,1,1,1,1,0,1,1
6.548790187,1,1,0,1,0,0,1,1,1,0,1,0,1,1
6.548790313,1,1,0,1,0,0,1,1,1,0,1,1,1,1
6.549026187,1,1,1,1,0,0,1,1,1,0,1,1,1,1
6.549026875,1,1,1,0,0,0,1,1,1,0,1,1,1,1
